pair_idx,pair_dir,selected_variant,interpose_RE_deg,interpose_TE_deg,pair_only_RE_deg,pair_only_TE_deg,delta_RE_deg_inter_minus_pair,delta_TE_deg_inter_minus_pair
149,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00149_3bb3bb4d3e87,v3_B2A_p2_s2,3.6877110701506335,1.9014790546108113,nan,nan,nan,nan
150,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00150_d904ae2998f7,v3_B2A_p2_s2,8.174700201398602,13.131868677729079,nan,nan,nan,nan
151,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00151_6d221625614d,v3_B2A_p2_s2,5.359902067678886,2.892665993786463,nan,nan,nan,nan
152,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00152_63798f5c6fbf,v0_A2B_p1_s1,1.164352342449838,0.45175851219468943,nan,nan,nan,nan
153,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00153_484c0aca40c1,v2_B2A_p1_s1,1.169310318839213,0.10049814487710174,nan,nan,nan,nan
154,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00154_032dee9fb0a8,v0_A2B_p1_s1,4.59041416129573,6.63241898861622,nan,nan,nan,nan
155,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00155_d9b637662374,v0_A2B_p1_s1,3.2177757954562147,7.731524165510102,nan,nan,nan,nan
156,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00156_eb4cf52988f8,v1_A2B_p2_s2,1.7006963126672685,5.158865166033743,nan,nan,nan,nan
157,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00157_d1b3a0b37acc,v2_B2A_p1_s1,1.8504918990389112,0.5514946279887007,nan,nan,nan,nan
158,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00158_5f0041e53d59,v2_B2A_p1_s1,3.273230563254684,2.4794085156765595,nan,nan,nan,nan
159,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00159_9641a1ed7963,v2_B2A_p1_s1,3.868732392522008,2.689553044394656,nan,nan,nan,nan
160,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00160_4ae797d07b6d,v2_B2A_p1_s1,3.62825552047694,3.1988671432149824,nan,nan,nan,nan
161,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00161_7da3db99059a,v1_A2B_p2_s2,6.752328301498158,3.405953690293765,nan,nan,nan,nan
162,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00162_565553aa894b,v0_A2B_p1_s1,10.115377927777448,4.941211617324221,nan,nan,nan,nan
163,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00163_5f0041e53d59,v3_B2A_p2_s2,1.4407253153199904,1.0677470821707715,nan,nan,nan,nan
164,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00164_9fb0588ff045,v0_A2B_p1_s1,2.6132912730857476,4.301065950778145,nan,nan,nan,nan
165,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00165_0a485338bbda,v3_B2A_p2_s2,6.21920929955984,4.867255459355522,nan,nan,nan,nan
166,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00166_7705a2edd022,v2_B2A_p1_s1,1.5924944764155649,0.5607367619111152,nan,nan,nan,nan
167,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00167_d4fbeba0168a,v1_A2B_p2_s2,10.544335205850146,7.336923978924183,nan,nan,nan,nan
168,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00168_85cd0e92110b,v0_A2B_p1_s1,4.926103115053099,2.4085820880160402,nan,nan,nan,nan
169,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00169_9cbc5548643c,v3_B2A_p2_s2,6.34962449916357,2.584758927611167,nan,nan,nan,nan
170,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00170_35872363e17a,v2_B2A_p1_s1,20.324975924330893,12.238813686742647,nan,nan,nan,nan
171,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00171_d3812aad5382,v2_B2A_p1_s1,3.6603495200042393,172.49850039821132,nan,nan,nan,nan
172,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00172_dac9796dd69e,v3_B2A_p2_s2,0.716273942337182,1.8819979652133356,nan,nan,nan,nan
173,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00173_b3bf9079b442,v0_A2B_p1_s1,10.16400911567097,0.8811643979465772,nan,nan,nan,nan
174,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00174_9cbc5548643c,v3_B2A_p2_s2,1.959824750559284,0.6785683647768144,nan,nan,nan,nan
175,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00175_2b65ba886efa,v2_B2A_p1_s1,4.065892278854234,4.228265716614266,nan,nan,nan,nan
176,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00176_f004c810d94b,v3_B2A_p2_s2,1.2507312625534668,0.8945878720182496,nan,nan,nan,nan
177,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00177_3b16a10ec9b4,v1_A2B_p2_s2,65.4295620396533,115.40692899002173,nan,nan,nan,nan
178,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00178_183dd248f6a8,v3_B2A_p2_s2,4.649957763840815,9.352300579650771,nan,nan,nan,nan
179,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00179_800cf88687a7,v2_B2A_p1_s1,1.8438527099589432,4.067128227659346,nan,nan,nan,nan
180,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00180_165f5af8bfe3,v0_A2B_p1_s1,4.104619527330925,0.8847281311185488,nan,nan,nan,nan
181,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00181_1ba74c22670a,v3_B2A_p2_s2,2.4349502087119146,1.8830225817903332,nan,nan,nan,nan
182,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00182_389a460ca199,v0_A2B_p1_s1,2.3024461149209725,4.339430314182381,nan,nan,nan,nan
183,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00183_f7aaea9ac683,v3_B2A_p2_s2,8.551982532153488,4.997549963058918,nan,nan,nan,nan
184,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00184_0569e83fdc24,v2_B2A_p1_s1,16.15012761517835,7.560143120119636,nan,nan,nan,nan
185,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00185_073f5a9b983c,v0_A2B_p1_s1,70.56554382553712,19.489064731150588,nan,nan,nan,nan
186,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00186_ef59aac43713,v0_A2B_p1_s1,2.904592959587245,2.8344942622773095,nan,nan,nan,nan
187,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00187_d4fbeba0168a,v1_A2B_p2_s2,11.40787879869107,4.046827296741641,nan,nan,nan,nan
188,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00188_073f5a9b983c,v1_A2B_p2_s2,7.581102517392709,2.1832350020689373,nan,nan,nan,nan
189,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00189_ddfdcfdf02d5,v1_A2B_p2_s2,8.382521794797137,6.199714482495183,nan,nan,nan,nan
190,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00190_2beaca318994,v0_A2B_p1_s1,10.0242853500401,3.257865276876938,nan,nan,nan,nan
191,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00191_032dee9fb0a8,v0_A2B_p1_s1,4.3004375853307195,6.462944098036039,nan,nan,nan,nan
192,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00192_c455899acfc8,v2_B2A_p1_s1,5.588657930297204,7.0195129861904215,nan,nan,nan,nan
193,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00193_2beaca318994,v1_A2B_p2_s2,2.8405047331500284,3.268602898285695,nan,nan,nan,nan
194,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00194_32c2b92fac40,v2_B2A_p1_s1,2.0770350125880617,1.0031172189692648,nan,nan,nan,nan
195,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00195_286239bd0d44,v1_A2B_p2_s2,5.358044388004709,4.430223380718252,nan,nan,nan,nan
196,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00196_3b16a10ec9b4,v0_A2B_p1_s1,2.342840223288397,2.158356134223767,nan,nan,nan,nan
197,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00197_ddfdcfdf02d5,v0_A2B_p1_s1,4.444260961655586,4.535971575728544,nan,nan,nan,nan
198,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00198_e78f8cebd2bd,v2_B2A_p1_s1,14.501752534811057,7.692292285766305,nan,nan,nan,nan
199,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00199_f71ac346cd0f,v3_B2A_p2_s2,16.07442103587779,12.395665416865295,nan,nan,nan,nan
200,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00200_f71ac346cd0f,v2_B2A_p1_s1,15.774036178457616,7.513216074899822,nan,nan,nan,nan
201,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00201_2991a75d1f0f,v2_B2A_p1_s1,2.5039927354798213,3.4643584216334427,nan,nan,nan,nan
202,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00202_07d9f9724ca8,v3_B2A_p2_s2,2.1838188257802456,2.3271674804904126,nan,nan,nan,nan
203,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00203_70eac6ff18a1,v1_A2B_p2_s2,11.737848819184064,9.509900064297645,nan,nan,nan,nan
204,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00204_f004c810d94b,v3_B2A_p2_s2,0.38659066608371184,0.6281231833956686,nan,nan,nan,nan
205,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00205_07d9f9724ca8,v3_B2A_p2_s2,1.3453304020224153,0.9302545330212498,nan,nan,nan,nan
206,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00206_093ef327b4e4,v2_B2A_p1_s1,0.47094120888114627,2.1522917084818274,nan,nan,nan,nan
207,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00207_b2076bc7231b,v2_B2A_p1_s1,6.1775740430214645,3.7686657432442785,nan,nan,nan,nan
208,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00208_af0d7039e64a,v3_B2A_p2_s2,82.34341632411947,102.79669716125098,nan,nan,nan,nan
209,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00209_06da79666629,v2_B2A_p1_s1,8.662801120931482,51.41966099772226,nan,nan,nan,nan
210,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00210_8cb2e97d26a6,v3_B2A_p2_s2,2.9448412688422883,5.815851773769128,nan,nan,nan,nan
211,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00211_e78f8cebd2bd,v0_A2B_p1_s1,16.659950673986078,7.033072717047257,nan,nan,nan,nan
212,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00212_ec305787b700,v3_B2A_p2_s2,1.801139102316864,0.9572198828894272,nan,nan,nan,nan
213,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00213_fb3b73f1d3fe,v0_A2B_p1_s1,9.907204889900559,9.28401383158326,nan,nan,nan,nan
214,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00214_15ff83e25316,v0_A2B_p1_s1,1.7733508183712663,2.6425512749335027,nan,nan,nan,nan
215,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00215_7a9f97660be8,v3_B2A_p2_s2,0.3722538122255912,0.3768863697934538,nan,nan,nan,nan
216,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00216_a401469cb0fa,v3_B2A_p2_s2,3.747398646804211,3.9373387474104593,nan,nan,nan,nan
217,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00217_387eeb925ba4,v3_B2A_p2_s2,2.6662147027921757,0.7024291301700866,nan,nan,nan,nan
218,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00218_946f49be7392,v1_A2B_p2_s2,9.873243331759436,5.396108695351155,nan,nan,nan,nan
219,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00219_0a1b7c20a92c,v0_A2B_p1_s1,0.7624903106013581,1.5080133728458565,nan,nan,nan,nan
220,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00220_fb2c0499c225,v1_A2B_p2_s2,8.784172340050189,4.157775458836937,nan,nan,nan,nan
221,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00221_374ffd0c5ff8,v0_A2B_p1_s1,1.3121015774543787,5.754638442794166,nan,nan,nan,nan
222,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00222_4ae797d07b6d,v3_B2A_p2_s2,1.753218618894338,2.3367088188822756,nan,nan,nan,nan
223,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00223_e9360e7a89be,v2_B2A_p1_s1,2.353222878857531,2.48178313128276,nan,nan,nan,nan
224,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00224_ddfdcfdf02d5,v3_B2A_p2_s2,7.138445295592749,5.285063480927547,nan,nan,nan,nan
225,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00225_7705a2edd022,v2_B2A_p1_s1,1.4503897713861358,1.0567437208119217,nan,nan,nan,nan
226,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00226_2f3e1c0f688c,v3_B2A_p2_s2,5.558159233599504,2.2800034543263177,nan,nan,nan,nan
227,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00227_b5faa2a8ce98,v3_B2A_p2_s2,4.7464610072052,6.808504926689223,nan,nan,nan,nan
228,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00228_5c8dafad7d78,v0_A2B_p1_s1,0.4060649718943556,1.1188018248059655,nan,nan,nan,nan
229,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00229_8324b3ca2208,v2_B2A_p1_s1,83.22075308674395,123.06457394964376,nan,nan,nan,nan
230,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00230_af0d7039e64a,v2_B2A_p1_s1,4.502417718918924,3.2117899586556606,nan,nan,nan,nan
231,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00231_41036716da7e,v2_B2A_p1_s1,3.0853496623889067,2.249786238334506,nan,nan,nan,nan
232,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00232_0bfdd020cf47,v1_A2B_p2_s2,5.631448712325483,3.8099734441850566,nan,nan,nan,nan
233,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00233_d9b637662374,v3_B2A_p2_s2,73.48535249294721,180.0,nan,nan,nan,nan
234,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00234_15ff83e25316,v3_B2A_p2_s2,2.2320747501467775,4.430248312794224,nan,nan,nan,nan
235,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00235_946f49be7392,v2_B2A_p1_s1,6.546057511358558,41.90478138574269,nan,nan,nan,nan
236,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00236_ddfdcfdf02d5,v0_A2B_p1_s1,9.072247770271764,2.9905366396446746,nan,nan,nan,nan
237,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00237_119fd56d3797,v1_A2B_p2_s2,1.358390103989504,1.8862768720699443,nan,nan,nan,nan
238,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00238_63798f5c6fbf,v1_A2B_p2_s2,25.11898451701527,3.356826378433241,nan,nan,nan,nan
239,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00239_8324b3ca2208,v0_A2B_p1_s1,6.699561220477422,1.8032364975087307,nan,nan,nan,nan
240,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00240_8324b3ca2208,v0_A2B_p1_s1,8.010552833540054,5.973635211202613,nan,nan,nan,nan
241,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00241_9641a1ed7963,v2_B2A_p1_s1,2.1419258169878783,0.5466948246104579,nan,nan,nan,nan
242,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00242_093ef327b4e4,v2_B2A_p1_s1,0.7123301598702945,1.4606566145659488,nan,nan,nan,nan
243,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00243_8324b3ca2208,v2_B2A_p1_s1,2.1497729821864144,2.3383817257676403,nan,nan,nan,nan
244,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00244_e9360e7a89be,v3_B2A_p2_s2,1.609439356473424,8.52255121627878,nan,nan,nan,nan
245,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00245_5c8dafad7d78,v1_A2B_p2_s2,0.49301328960767343,0.19578046275814195,nan,nan,nan,nan
246,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00246_286239bd0d44,v3_B2A_p2_s2,63.56676019128445,53.23461473776168,nan,nan,nan,nan
247,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00247_d1b3a0b37acc,v3_B2A_p2_s2,6.8605473662146625,10.053059897977342,nan,nan,nan,nan
248,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00248_0569e83fdc24,v0_A2B_p1_s1,14.5456425781397,8.994799563326087,nan,nan,nan,nan
249,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00249_918c8dad730c,v3_B2A_p2_s2,2.922593277643753,3.6074359576401687,nan,nan,nan,nan
250,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00250_90cb7ef95384,v3_B2A_p2_s2,4.0418443093234675,1.7200855880327504,nan,nan,nan,nan
251,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00251_0569e83fdc24,v3_B2A_p2_s2,9.475746213393789,4.6385643882743395,nan,nan,nan,nan
252,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00252_e5684b3292bf,v0_A2B_p1_s1,0.7362089986351255,2.9209319131635905,nan,nan,nan,nan
253,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00253_d8de66037bd0,v0_A2B_p1_s1,13.412954079275284,14.439320169748765,nan,nan,nan,nan
254,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00254_df04f5806468,v0_A2B_p1_s1,9.778210878295301,13.536061855917842,nan,nan,nan,nan
255,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00255_444da1b4a3f1,v2_B2A_p1_s1,2.38084800812069,0.9320251811339647,nan,nan,nan,nan
256,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00256_50c46cf8b8b2,v3_B2A_p2_s2,11.137315693728546,2.681333969225466,nan,nan,nan,nan
257,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00257_d8de66037bd0,v0_A2B_p1_s1,6.171278221816022,4.689871097367235,nan,nan,nan,nan
258,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00258_1ba74c22670a,v0_A2B_p1_s1,6.006994833689424,10.703766255292692,nan,nan,nan,nan
259,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00259_90cb7ef95384,v0_A2B_p1_s1,2.860619705539352,3.040868959453786,nan,nan,nan,nan
260,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00260_d4fbeba0168a,v3_B2A_p2_s2,35.61960888392335,5.684878618411617,nan,nan,nan,nan
261,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00261_387eeb925ba4,v0_A2B_p1_s1,1.794751013819939,1.1095704518479628,nan,nan,nan,nan
262,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00262_b92b499c9bf9,v1_A2B_p2_s2,3.2768294318239373,8.253779934821743,nan,nan,nan,nan
263,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00263_90cb7ef95384,v2_B2A_p1_s1,3.1511870847222423,2.8359281223793835,nan,nan,nan,nan
264,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00264_9c8c0e0fadd9,v0_A2B_p1_s1,3.9825153637475457,2.531529376458543,nan,nan,nan,nan
265,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00265_eb4cf52988f8,v2_B2A_p1_s1,1.98457902614863,4.038835575315012,nan,nan,nan,nan
266,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00266_85cd0e92110b,v1_A2B_p2_s2,5.714477735757346,2.6622872444422674,nan,nan,nan,nan
267,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00267_07d9f9724ca8,v1_A2B_p2_s2,1.7134057930723123,1.6334532489950708,nan,nan,nan,nan
268,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00268_2991a75d1f0f,v3_B2A_p2_s2,1.7305586861346487,1.5884196771995385,nan,nan,nan,nan
269,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00269_6d81c5ab0d48,v0_A2B_p1_s1,3.0037418553321924,33.68571973448275,nan,nan,nan,nan
270,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00270_918c8dad730c,v1_A2B_p2_s2,2.0279423275604795,1.0546694241868642,nan,nan,nan,nan
271,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00271_e78f8cebd2bd,v1_A2B_p2_s2,16.34873451747008,8.402763575669686,nan,nan,nan,nan
272,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00272_c455899acfc8,v3_B2A_p2_s2,3.8543152447541558,2.5530527576423196,nan,nan,nan,nan
273,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00273_4ae797d07b6d,v0_A2B_p1_s1,1.0858951707960813,2.485781438570842,nan,nan,nan,nan
274,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00274_918c8dad730c,v1_A2B_p2_s2,6.671587695653965,5.440691714812063,nan,nan,nan,nan
275,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00275_b3bf9079b442,v1_A2B_p2_s2,9.431605999987418,7.828167670190311,nan,nan,nan,nan
276,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00276_1264931635e1,v0_A2B_p1_s1,5.009617435177221,1.9035973861717908,nan,nan,nan,nan
277,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00277_ff592398657b,v0_A2B_p1_s1,3.0831509725318553,2.4792628750904213,nan,nan,nan,nan
278,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00278_75fbbe467353,v3_B2A_p2_s2,1.4955285448895064,0.6447425771570021,nan,nan,nan,nan
279,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00279_b92b499c9bf9,v1_A2B_p2_s2,4.025479394693242,5.242232495096074,nan,nan,nan,nan
280,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00280_ed16328235c6,v0_A2B_p1_s1,4.055236042035186,1.0324246037304483,nan,nan,nan,nan
281,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00281_3bb894d1933f,v1_A2B_p2_s2,12.008998372183544,6.021470691395478,nan,nan,nan,nan
282,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00282_a401469cb0fa,v2_B2A_p1_s1,2.1437218267373495,2.903638308274588,nan,nan,nan,nan
283,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00283_565553aa894b,v1_A2B_p2_s2,10.384569076962896,7.062266113080693,nan,nan,nan,nan
284,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00284_c455899acfc8,v2_B2A_p1_s1,11.664681841613863,14.056504514264528,nan,nan,nan,nan
285,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00285_ddfdcfdf02d5,v2_B2A_p1_s1,1.618406957275295,1.7075560869068724,nan,nan,nan,nan
286,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00286_85cd0e92110b,v0_A2B_p1_s1,4.657245619656473,1.0262365264832893,nan,nan,nan,nan
287,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00287_b6d1134cb03c,v2_B2A_p1_s1,8.379958579874453,4.204444998435455,nan,nan,nan,nan
288,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00288_ec305787b700,v1_A2B_p2_s2,1.6573027196183272,6.079357594721671,nan,nan,nan,nan
289,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00289_b6d1134cb03c,v0_A2B_p1_s1,10.025801256731782,11.699397089657682,nan,nan,nan,nan
290,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00290_183dd248f6a8,v2_B2A_p1_s1,6.326242586920636,8.248455823629216,nan,nan,nan,nan
291,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00291_165f5af8bfe3,v3_B2A_p2_s2,11.464894978267148,3.8700674744869215,nan,nan,nan,nan
292,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00292_ff592398657b,v1_A2B_p2_s2,4.0316776198963415,1.8040070682570495,nan,nan,nan,nan
293,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00293_457e9a1ae777,v2_B2A_p1_s1,0.7944144563682787,1.2805048753969204,nan,nan,nan,nan
294,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00294_7705a2edd022,v3_B2A_p2_s2,0.7292008798459543,0.5423786194597449,nan,nan,nan,nan
295,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00295_91afb9910b04,v2_B2A_p1_s1,1.9437397949078097,1.4784430328779032,nan,nan,nan,nan
296,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00296_5f0041e53d59,v3_B2A_p2_s2,0.7428577520918868,0.6225776706063572,nan,nan,nan,nan
297,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00297_dac9796dd69e,v0_A2B_p1_s1,2.8776388448280015,4.097594957752252,nan,nan,nan,nan
298,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00298_56452d9cd9e2,v2_B2A_p1_s1,2.3419140601597457,2.821973117674696,nan,nan,nan,nan
299,/home/caesar/camera_pose/Interpose/out_interpose_batch_300/pair_00299_918c8dad730c,v1_A2B_p2_s2,4.866060892798729,2.4941204648984887,nan,nan,nan,nan
